127.0.0.1 - - [29/Mar/2024:11:32:16 +0000] "GET //api/auth/authenticate/Google HTTP/1.1" 404 7007 "-" "curl/7.74.0"
127.0.0.1 - - [29/Mar/2024:11:32:33 +0000] "GET /api/auth/authenticate/Google HTTP/1.1" 200 732 "-" "curl/7.74.0"
172.28.0.1 - - [29/Mar/2024:11:35:12 +0000] "GET /api/auth/authenticate/Google HTTP/1.1" 200 789 "http://localhost:8085/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
172.28.0.1 - - [29/Mar/2024:11:35:44 +0000] "OPTIONS /api/auth/check HTTP/1.1" 200 384 "http://localhost:8085/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
172.28.0.1 - - [29/Mar/2024:11:35:44 +0000] "GET /api/auth/check HTTP/1.1" 401 486 "http://localhost:8085/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
172.28.0.1 - - [29/Mar/2024:11:35:44 +0000] "GET /api/auth/token?code=487a4c2e-e7a7-4873-abdb-d477daee42cc&state=2a5216ee-6de5-4665-a2f7-982f41f28d7a HTTP/1.1" 200 1581 "http://localhost:8085/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
172.28.0.1 - - [29/Mar/2024:11:35:46 +0000] "OPTIONS /api/auth/user-info HTTP/1.1" 200 383 "http://localhost:8085/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
172.28.0.1 - - [29/Mar/2024:11:35:46 +0000] "GET /api/auth/user-info HTTP/1.1" 200 2291 "http://localhost:8085/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
172.28.0.1 - - [29/Mar/2024:11:35:47 +0000] "OPTIONS /api/stats/total HTTP/1.1" 200 384 "http://localhost:8085/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
172.28.0.1 - - [29/Mar/2024:11:35:47 +0000] "OPTIONS /api/workspace/list HTTP/1.1" 200 383 "http://localhost:8085/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
172.28.0.1 - - [29/Mar/2024:11:35:47 +0000] "OPTIONS /api/stats/total/planned HTTP/1.1" 200 384 "http://localhost:8085/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
172.28.0.1 - - [29/Mar/2024:11:35:47 +0000] "OPTIONS /api/stats/wallets HTTP/1.1" 200 384 "http://localhost:8085/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
172.28.0.1 - - [29/Mar/2024:11:35:47 +0000] "OPTIONS /api/stats/incoming?start_date=2024-3-01&end_date=2024-3-29 HTTP/1.1" 200 383 "http://localhost:8085/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
172.28.0.1 - - [29/Mar/2024:11:35:47 +0000] "OPTIONS /api/chart/table/expenses/category?date_time[0][start]=2024%2F03%2F01&date_time[0][end]=2024%2F03%2F31 HTTP/1.1" 200 383 "http://localhost:8085/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
172.28.0.1 - - [29/Mar/2024:11:35:47 +0000] "OPTIONS /api/stats/expenses HTTP/1.1" 200 384 "http://localhost:8085/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
172.28.0.1 - - [29/Mar/2024:11:35:47 +0000] "OPTIONS /api/budget/stats HTTP/1.1" 200 383 "http://localhost:8085/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
172.28.0.1 - - [29/Mar/2024:11:35:47 +0000] "OPTIONS /api/stats/health HTTP/1.1" 200 383 "http://localhost:8085/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
172.28.0.1 - - [29/Mar/2024:11:35:48 +0000] "GET /api/chart/table/expenses/category?date_time[0][start]=2024%2F03%2F01&date_time[0][end]=2024%2F03%2F31 HTTP/1.1" 200 458 "http://localhost:8085/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
172.28.0.1 - - [29/Mar/2024:11:35:48 +0000] "GET /api/stats/total/planned HTTP/1.1" 500 475 "http://localhost:8085/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
172.28.0.1 - - [29/Mar/2024:11:35:48 +0000] "GET /api/stats/wallets HTTP/1.1" 404 531 "http://localhost:8085/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
172.28.0.1 - - [29/Mar/2024:11:35:49 +0000] "GET /api/stats/expenses HTTP/1.1" 404 531 "http://localhost:8085/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
172.28.0.1 - - [29/Mar/2024:11:35:48 +0000] "GET /api/stats/incoming?start_date=2024-3-01&end_date=2024-3-29 HTTP/1.1" 404 531 "http://localhost:8085/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
172.28.0.1 - - [29/Mar/2024:11:35:47 +0000] "GET /api/stats/total HTTP/1.1" 404 531 "http://localhost:8085/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
172.28.0.1 - - [29/Mar/2024:11:35:47 +0000] "GET /api/workspace/list HTTP/1.1" 404 495 "http://localhost:8085/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
172.28.0.1 - - [29/Mar/2024:11:35:50 +0000] "GET /api/stats/health HTTP/1.1" 404 531 "http://localhost:8085/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
172.28.0.1 - - [29/Mar/2024:11:35:49 +0000] "GET /api/budget/stats HTTP/1.1" 500 475 "http://localhost:8085/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
127.0.0.1 - - [29/Mar/2024:11:35:57 +0000] "OPTIONS * HTTP/1.0" 200 126 "-" "Apache/2.4.54 (Debian) PHP/8.2.4RC1 (internal dummy connection)"
127.0.0.1 - - [29/Mar/2024:11:35:58 +0000] "OPTIONS * HTTP/1.0" 200 126 "-" "Apache/2.4.54 (Debian) PHP/8.2.4RC1 (internal dummy connection)"
127.0.0.1 - - [29/Mar/2024:11:35:59 +0000] "OPTIONS * HTTP/1.0" 200 126 "-" "Apache/2.4.54 (Debian) PHP/8.2.4RC1 (internal dummy connection)"
127.0.0.1 - - [29/Mar/2024:11:36:00 +0000] "OPTIONS * HTTP/1.0" 200 126 "-" "Apache/2.4.54 (Debian) PHP/8.2.4RC1 (internal dummy connection)"
172.28.0.1 - - [29/Mar/2024:11:37:20 +0000] "OPTIONS /api/auth/check HTTP/1.1" 200 384 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
